user_input,retrieved_contexts,response,reference,faithfulness,answer_relevancy,context_precision,context_recall,answer_correctness
Vị thuốc bối mẫu tham gia vào bài thuốc để chữa những bệnh gì?,"['[{""ChuThe"": ""Vị thuốc Bối mẫu"", ""QuanHe"": ""Tham gia bài thuốc [Bài thuốc Viêm niêm mạc dạ dày cấp tính Ba đậu] để chữa"", ""DoiTuong"": ""Bệnh Viêm niêm mạc dạ dày cấp tính"", ""LieuDung"": ""Mỗi lần uống $0,20g$, dùng nước ấm mà chiêu."", ""CachDung"": ""Chưa ghi nhận"", ""GhiChu"": """", ""sort_weight"": 3.0}, {""ChuThe"": ""Vị thuốc Bối mẫu"", ""QuanHe"": ""Tham gia bài thuốc [Bài thuốc Đờm không tiết ra được Tiền hồ] để chữa"", ""DoiTuong"": ""Bệnh viêm khí quản"", ""LieuDung"": ""Chưa ghi nhận"", ""CachDung"": ""Chưa ghi nhận"", ""GhiChu"": """", ""sort_weight"": 3.0}, {""ChuThe"": ""Vị thuốc Bối mẫu"", ""QuanHe"": ""Tham gia bài thuốc [Bài thuốc Đờm không tiết ra được Tiền hồ] để chữa"", ""DoiTuong"": ""Triệu chứng Đờm không tiết ra được"", ""LieuDung"": ""Chưa ghi nhận"", ""CachDung"": ""Chưa ghi nhận"", ""GhiChu"": """", ""sort_weight"": 3.0}, {""ChuThe"": ""Vị thuốc Bối mẫu"", ""QuanHe"": ""Tham gia bài thuốc [Bài thuốc Viêm khí quản mạn tính (Tự Uyển)] để chữa"", ""DoiTuong"": ""Bệnh Viêm khí quản mạn tính"", ""LieuDung"": ""Nước $600ml$ sắc còn $200ml$"", ""CachDung"": ""Chia làm 3 lần uống trong ngày"", ""GhiChu"": """", ""sort_weight"": 3.0}, {""ChuThe"": ""Vị thuốc Bối mẫu"", ""QuanHe"": ""Tham gia bài thuốc [Bài thuốc Hổ khoán đằng hòa] để chữa"", ""DoiTuong"": ""Triệu chứng Ho"", ""LieuDung"": ""$6-12g$ hỗn hợp"", ""CachDung"": ""Thêm nước $500ml$, đun sôi. Giữ sôi trong $3$ phút. Chia nhiều lần uống trong ngày"", ""GhiChu"": ""CT_VT_VN_T795"", ""sort_weight"": 3.0}, {""ChuThe"": ""Vị thuốc Bối mẫu"", ""QuanHe"": ""Tham gia bài thuốc [Bài thuốc Bạch Đới Duyên Hoắc Sắc] để chữa"", ""DoiTuong"": ""Bệnh Bạch đới"", ""LieuDung"": ""Chưa ghi nhận"", ""CachDung"": ""Ngày uống $4$g chia làm $2$ lần. Uống với nước cơm"", ""GhiChu"": """", ""sort_weight"": 3.0}, {""ChuThe"": ""Vị thuốc Bối mẫu"", ""QuanHe"": ""Tham gia bài thuốc [Bài thuốc Ho khan hen suyễn kỷ tử] để chữa"", ""DoiTuong"": ""Bệnh Ho khan"", ""LieuDung"": ""Chưa ghi nhận"", ""CachDung"": ""Chưa ghi nhận"", ""GhiChu"": """", ""sort_weight"": 3.0}, {""ChuThe"": ""Vị thuốc Bối mẫu"", ""QuanHe"": ""Tham gia bài thuốc [Bài thuốc Ho khan hen suyễn kỷ tử] để chữa"", ""DoiTuong"": ""Bệnh Hen suyễn"", ""LieuDung"": ""Chưa ghi nhận"", ""CachDung"": ""Chưa ghi nhận"", ""GhiChu"": """", ""sort_weight"": 3.0}, {""ChuThe"": ""Vị thuốc Xuyên bối mẫu"", ""QuanHe"": ""Tham gia bài thuốc [Bài thuốc Rắn cắn] để chữa"", ""DoiTuong"": ""Bệnh Răng cắn"", ""LieuDung"": ""Ngày $50ml$ rượu hội này, sau đó cứ cách 5 đến 10 phút lại uống 1 lần. Một ngày tối đa uống $150ml$ đến $200ml$."", ""CachDung"": ""Tất cả các vị thuốc tán nhỏ, ngâm với $1,5$ lít rượu $35-40$° trong 10 ngày, lấy ra cho uống. Nếu cần ngay có thể đun cách thủy trong 4 giờ, hoặc nếu cấp cứu thì nấu sôi trong bình có ống lạnh thẳng đứng trong 1 giờ là đem ra dùng được. Ngoài việc uống rượu hội còn dùng bông thấm rượu hội xoa và băng nhẹ vào vết cắn để lấy nọc ra. Tiếp tục ngày nào cũng uống cho đến khi hết đau nhức"", ""GhiChu"": """"}]']","Vị thuốc **Bối mẫu** tham gia vào các bài thuốc để chữa các bệnh sau:

*   Bệnh Viêm niêm mạc dạ dày cấp tính: Tham gia bài thuốc **Viêm niêm mạc dạ dày cấp tính Ba đậu**. Liều dùng mỗi lần 0,20g, dùng nước ấm mà chiêu.
*   Bệnh viêm khí quản và triệu chứng Đờm không tiết ra được: Tham gia bài thuốc **Đờm không tiết ra được Tiền hồ**.
*   Bệnh Viêm khí quản mạn tính: Tham gia bài thuốc **Viêm khí quản mạn tính (Tự Uyển)**. Liều dùng nước 600ml sắc còn 200ml, chia làm 3 lần uống trong ngày.
*   Triệu chứng Ho: Tham gia bài thuốc **Hổ khoán đằng hòa**. Liều dùng 6-12g hỗn hợp, thêm nước 500ml, đun sôi. Giữ sôi trong 3 phút. Chia nhiều lần uống trong ngày.
*   Bệnh Bạch đới: Tham gia bài thuốc **Bạch Đới Duyên Hoắc Sắc**. Ngày uống 4g chia làm 2 lần. Uống với nước cơm.
*   Bệnh Ho khan và bệnh Hen suyễn: Tham gia bài thuốc **Ho khan hen suyễn kỷ tử**.

**Thông tin tham khảo thêm:**

*   Đối với bệnh Răng cắn: Vị thuốc **Xuyên bối mẫu** tham gia bài thuốc **Rắn cắn**. Liều dùng ngày 50ml rượu hội này, sau đó cứ cách 5 đến 10 phút lại uống 1 lần. Một ngày tối đa uống 150ml đến 200ml. Cách dùng: Tất cả các vị thuốc tán nhỏ, ngâm với 1,5 lít rượu 35-40° trong 10 ngày, lấy ra cho uống. Nếu cần ngay có thể đun cách thủy trong 4 giờ, hoặc nếu cấp cứu thì nấu sôi trong bình có ống lạnh thẳng đứng trong 1 giờ là đem ra dùng được. Ngoài việc uống rượu hội còn dùng bông thấm rượu hội xoa và băng nhẹ vào vết cắn để lấy nọc ra. Tiếp tục ngày nào cũng uống cho đến khi hết đau nhức.","Bạch đới, Hen suyễn, Ho khan, Viêm khí quản mạn, Viêm niêm mạc dạ dày cấp, Viêm khí quản, Ho, Đờm không tiết ra được",1.0,0.5480608048416084,0.9999999999,1.0,0.49156385482787746
Vị thuốc mật lợn có hoạt chất glycocholat không?,['Không có dữ liệu'],"Không. Dựa trên dữ liệu y văn hiện tại, không có ghi nhận nào cho thấy mật lợn có liên quan hoặc tác dụng tới glycocholat.","Có, vị thuốc mật lợn có hoạt chất glycocholat",0.0,0.8264139003105077,0.0,0.0,0.24231969576119958
"Để chữa bệnh gân xương đau nhức, vị thuốc lộc giác được dùng với liều lượng và cách thức như thế nào?","['[{""ChuThe"": ""Vị thuốc Lộc giác"", ""QuanHe"": ""CHU_TRI_BENH"", ""DoiTuong"": ""Bệnh Gân xương đau nhức"", ""LieuDung"": ""Ngày uống 2 lần, mỗi lần $4$ g"", ""CachDung"": ""Tán nhỏ"", ""GhiChu"": ""Lộc giác thiên tồn tính (ra than còn màu đen)"", ""sort_weight"": 3.0}]']","Để chữa bệnh gân xương đau nhức, bạn có thể dùng vị thuốc **Lộc giác** theo hướng dẫn sau:

*   **Liều dùng:** Ngày uống 2 lần, mỗi lần 4 g.
*   **Cách dùng:** Tán nhỏ.
*   **Lưu ý:** Nên dùng Lộc giác thiên tồn tính (ra than còn màu đen).","Để chữa bệnh gân xương đau nhức, vị thuốc lộc giác có liều dùng: Ngày uống 2 lần, mỗi lần 4 g và cách dùng: Tán nhỏ",1.0,0.5925401498324353,0.9999999999,1.0,0.8815472928763065
Vị thuốc tục tùy tử chứa hoạt chất gì?,"['[{""ChuThe"": ""Vị thuốc Tục Tùy Tử"", ""QuanHe"": ""CO_CHUA_HOAT_CHAT"", ""DoiTuong"": ""Hoạt chất Aesculin"", ""LieuDung"": ""Chưa ghi nhận"", ""CachDung"": ""Chưa ghi nhận"", ""GhiChu"": """", ""sort_weight"": 3.0}, {""ChuThe"": ""Vị thuốc Tục Tùy Tử"", ""QuanHe"": ""CO_CHUA_HOAT_CHAT"", ""DoiTuong"": ""Hoạt chất Biaesculetin"", ""LieuDung"": ""Chưa ghi nhận"", ""CachDung"": ""Chưa ghi nhận"", ""GhiChu"": """", ""sort_weight"": 3.0}, {""ChuThe"": ""Vị thuốc Tục Tùy Tử"", ""QuanHe"": ""CO_CHUA_HOAT_CHAT"", ""DoiTuong"": ""Hoạt chất Daphnetin"", ""LieuDung"": ""Chưa ghi nhận"", ""CachDung"": ""Chưa ghi nhận"", ""GhiChu"": """", ""sort_weight"": 3.0}, {""ChuThe"": ""Vị thuốc Tục Tùy Tử"", ""QuanHe"": ""CO_CHUA_HOAT_CHAT"", ""DoiTuong"": ""Hoạt chất Daphnin"", ""LieuDung"": ""Chưa ghi nhận"", ""CachDung"": ""Chưa ghi nhận"", ""GhiChu"": """", ""sort_weight"": 3.0}, {""ChuThe"": ""Vị thuốc Tục Tùy Tử"", ""QuanHe"": ""CO_CHUA_HOAT_CHAT"", ""DoiTuong"": ""Hoạt chất Euphorbiasteroit"", ""LieuDung"": ""Chưa ghi nhận"", ""CachDung"": ""Chưa ghi nhận"", ""GhiChu"": """", ""sort_weight"": 3.0}]']","Vị thuốc **Tục Tùy Tử** chứa các hoạt chất sau:

*   Aesculin
*   Biaesculetin
*   Daphnetin
*   Daphnin
*   Euphorbiasteroit","Aesculin, Biaesculetin, Daphnetin, Daphnin, Euphorbiasteroit",1.0,0.5749840220633387,0.9999999999,1.0,0.9773248751315198
Thuốc nào vừa có tính hàn vừa trực tiếp chữa bệnh viêm dạ dày?,"['[{""ChuThe"": ""Vị thuốc Hoàng liên"", ""QuanHe"": ""Thỏa mãn đồng thời"", ""DoiTuong"": ""Hàn và Bệnh Viêm dạ dày"", ""LieuDung"": ""Chưa ghi nhận"", ""CachDung"": ""Chưa ghi nhận"", ""GhiChu"": """"}, {""ChuThe"": ""Vị thuốc Cung cộng"", ""QuanHe"": ""Thỏa mãn đồng thời"", ""DoiTuong"": ""Hàn và Bệnh Viêm dạ dày"", ""LieuDung"": ""Chưa ghi nhận"", ""CachDung"": ""Chưa ghi nhận"", ""GhiChu"": """"}]']","Hệ thống y văn hiện tại ghi nhận các vị thuốc có tính hàn và được dùng cho bệnh viêm dạ dày như sau:

**Dữ liệu chính xác:**

Hiện tại y văn chưa ghi nhận phương án trực tiếp về vị thuốc vừa có tính hàn vừa trực tiếp chữa bệnh viêm dạ dày. Tuy nhiên, đối với các trường hợp liên quan, bạn có thể tham khảo các vị thuốc sau:

**Thông tin tham khảo thêm:**

*   **Vị thuốc Hoàng liên**: Thỏa mãn đồng thời tính hàn và bệnh viêm dạ dày.
*   **Vị thuốc Cung cộng**: Thỏa mãn đồng thời tính hàn và bệnh viêm dạ dày.

Lưu ý: Liều dùng và cách dùng của các vị thuốc trên chưa được ghi nhận trong dữ liệu y văn hiện tại. Bạn nên tham khảo ý kiến của thầy thuốc trước khi sử dụng.","Cung cộng, Hoàng liên",0.7142857142857143,0.0,0.9999999999,1.0,0.4268836831561708
Thuốc nào vừa có tính ôn vừa trực tiếp chữa bệnh sốt?,"['[{""ChuThe"": ""Vị thuốc Thạch tín"", ""QuanHe"": ""Thỏa mãn đồng thời"", ""DoiTuong"": ""Ôn và Công năng Trị sốt rét"", ""LieuDung"": ""Chưa ghi nhận"", ""CachDung"": ""Chưa ghi nhận"", ""GhiChu"": """"}, {""ChuThe"": ""Vị thuốc Sơn thù du"", ""QuanHe"": ""Thỏa mãn đồng thời"", ""DoiTuong"": ""Ôn và Bệnh Sốt rét"", ""LieuDung"": ""Chưa ghi nhận"", ""CachDung"": ""Chưa ghi nhận"", ""GhiChu"": """"}, {""ChuThe"": ""Vị thuốc Hạt sen"", ""QuanHe"": ""Thỏa mãn đồng thời"", ""DoiTuong"": ""Ôn và Bệnh Sốt"", ""LieuDung"": ""Chưa ghi nhận"", ""CachDung"": ""Chưa ghi nhận"", ""GhiChu"": """"}, {""ChuThe"": ""Vị thuốc Hạt sen"", ""QuanHe"": ""Thỏa mãn đồng thời"", ""DoiTuong"": ""Công năng Ôn trung và Bệnh Sốt"", ""LieuDung"": ""Chưa ghi nhận"", ""CachDung"": ""Chưa ghi nhận"", ""GhiChu"": """"}, {""ChuThe"": ""Vị thuốc Riềng"", ""QuanHe"": ""Thỏa mãn đồng thời"", ""DoiTuong"": ""Ôn và Bệnh Sốt"", ""LieuDung"": ""Chưa ghi nhận"", ""CachDung"": ""Chưa ghi nhận"", ""GhiChu"": """"}, {""ChuThe"": ""Vị thuốc Riềng"", ""QuanHe"": ""Thỏa mãn đồng thời"", ""DoiTuong"": ""Công năng Ôn trung tán hàn và Bệnh Sốt"", ""LieuDung"": ""Chưa ghi nhận"", ""CachDung"": ""Chưa ghi nhận"", ""GhiChu"": """"}, {""ChuThe"": ""Vị thuốc Tía tô"", ""QuanHe"": ""Thỏa mãn đồng thời"", ""DoiTuong"": ""Ôn và Bệnh Sốt"", ""LieuDung"": ""Chưa ghi nhận"", ""CachDung"": ""Chưa ghi nhận"", ""GhiChu"": """"}, {""ChuThe"": ""Vị thuốc Kinh giới"", ""QuanHe"": ""Thỏa mãn đồng thời"", ""DoiTuong"": ""Ôn và Triệu chứng Phát sốt"", ""LieuDung"": ""Chưa ghi nhận"", ""CachDung"": ""Chưa ghi nhận"", ""GhiChu"": """"}, {""ChuThe"": ""Vị thuốc Thỏ ty tử"", ""QuanHe"": ""Thỏa mãn đồng thời"", ""DoiTuong"": ""Ôn và Bệnh Sốt khát nước"", ""LieuDung"": ""Chưa ghi nhận"", ""CachDung"": ""Chưa ghi nhận"", ""GhiChu"": """"}, {""ChuThe"": ""Vị thuốc Ngải cứu"", ""QuanHe"": ""Thỏa mãn đồng thời"", ""DoiTuong"": ""Ôn và Bệnh Sốt rét"", ""LieuDung"": ""Chưa ghi nhận"", ""CachDung"": ""Chưa ghi nhận"", ""GhiChu"": """"}, {""ChuThe"": ""Vị thuốc Ngải cứu"", ""QuanHe"": ""Thỏa mãn đồng thời"", ""DoiTuong"": ""Công năng Ôn khí huyết và Bệnh Sốt rét"", ""LieuDung"": ""Chưa ghi nhận"", ""CachDung"": ""Chưa ghi nhận"", ""GhiChu"": """"}]']","Dựa trên y văn, các vị thuốc có tính ôn và được dùng để chữa bệnh sốt bao gồm:

*   **Sơn thù du**: Ôn và trị bệnh sốt rét.
*   **Hạt sen**: Ôn và trị bệnh sốt.
*   **Riềng**: Ôn và trị bệnh sốt.
*   **Tía tô**: Ôn và trị bệnh sốt.
*   **Thỏ ty tử**: Ôn và trị bệnh sốt khát nước.
*   **Ngải cứu**: Ôn và trị bệnh sốt rét.

Lưu ý: Liều dùng và cách dùng của các vị thuốc này chưa được ghi nhận trong dữ liệu y văn hiện tại.","Hạt sen, Riềng, Tía tô",1.0,0.6429564908712944,0.9999999999,1.0,0.6155378778108234
Bệnh nào có thể chữa bằng bài thuốc chứa nhân trần?,"['[{""ChuThe"": ""Vị thuốc Nhân trần"", ""QuanHe"": ""Tham gia bài thuốc [Bài thuốc Hoàng đản tiểu tiện khó khăn dành dành] để chữa"", ""DoiTuong"": ""Bệnh Hoàng đản"", ""LieuDung"": ""Chưa ghi nhận"", ""CachDung"": ""Chưa ghi nhận"", ""GhiChu"": """", ""sort_weight"": 3.0}, {""ChuThe"": ""Vị thuốc Nhân trần"", ""QuanHe"": ""Tham gia bài thuốc [Bài thuốc Vàng mật dành dành] để chữa"", ""DoiTuong"": ""Bệnh Vàng da"", ""LieuDung"": ""Chưa ghi nhận"", ""CachDung"": ""Chưa ghi nhận"", ""GhiChu"": """", ""sort_weight"": 3.0}, {""ChuThe"": ""Vị thuốc Nhân trần"", ""QuanHe"": ""Tham gia bài thuốc [Bài thuốc Vàng mật dành dành] để chữa"", ""DoiTuong"": ""Bệnh Viêm gan"", ""LieuDung"": ""Chưa ghi nhận"", ""CachDung"": ""Chưa ghi nhận"", ""GhiChu"": """", ""sort_weight"": 3.0}, {""ChuThe"": ""Vị thuốc Nhân trần"", ""QuanHe"": ""Tham gia bài thuốc [Bài thuốc Vàng mật dành dành] để chữa"", ""DoiTuong"": ""Triệu chứng Vàng mắt"", ""LieuDung"": ""Chưa ghi nhận"", ""CachDung"": ""Chưa ghi nhận"", ""GhiChu"": """", ""sort_weight"": 3.0}, {""ChuThe"": ""Vị thuốc Nhân trần"", ""QuanHe"": ""Tham gia bài thuốc [Bài thuốc Viêm gan truyền nhiễm dành dành] để chữa"", ""DoiTuong"": ""Bệnh Viêm gan truyền nhiễm"", ""LieuDung"": ""Chưa ghi nhận"", ""CachDung"": ""Chưa ghi nhận"", ""GhiChu"": """", ""sort_weight"": 3.0}, {""ChuThe"": ""Vị thuốc Nhân trần"", ""QuanHe"": ""Tham gia bài thuốc [Bài thuốc Viêm gan mạn tính (Sim)] để chữa"", ""DoiTuong"": ""Bệnh Viêm gan mạn tính"", ""LieuDung"": ""Chưa ghi nhận"", ""CachDung"": ""Chưa ghi nhận"", ""GhiChu"": """", ""sort_weight"": 3.0}, {""ChuThe"": ""Vị thuốc Nhân trần"", ""QuanHe"": ""Tham gia bài thuốc [Bài thuốc Bụng Đầy Vàng Da] để chữa"", ""DoiTuong"": ""Bệnh Sốt Vàng Da"", ""LieuDung"": ""Chưa ghi nhận"", ""CachDung"": ""Chưa ghi nhận"", ""GhiChu"": """", ""sort_weight"": 3.0}, {""ChuThe"": ""Vị thuốc Nhân trần"", ""QuanHe"": ""Tham gia bài thuốc [Bài thuốc Bụng Đầy Vàng Da] để chữa"", ""DoiTuong"": ""Triệu chứng Miệng khô"", ""LieuDung"": ""Chưa ghi nhận"", ""CachDung"": ""Chưa ghi nhận"", ""GhiChu"": """", ""sort_weight"": 3.0}, {""ChuThe"": ""Vị thuốc Nhân trần"", ""QuanHe"": ""Tham gia bài thuốc [Bài thuốc Bụng Đầy Vàng Da] để chữa"", ""DoiTuong"": ""Triệu chứng Bụng đầy"", ""LieuDung"": ""Chưa ghi nhận"", ""CachDung"": ""Chưa ghi nhận"", ""GhiChu"": """", ""sort_weight"": 3.0}, {""ChuThe"": ""Vị thuốc Nhân trần"", ""QuanHe"": ""Tham gia bài thuốc [Bệnh Hoàng đản (Sâm cau)] để chữa"", ""DoiTuong"": ""Bệnh Hoàng đản"", ""LieuDung"": ""Chưa ghi nhận"", ""CachDung"": ""Sắc uống"", ""GhiChu"": ""CT_VT_VN_T928"", ""sort_weight"": 3.0}]']","Dựa trên y văn, vị thuốc **Nhân trần** có thể tham gia vào các bài thuốc để chữa các bệnh sau:

*   Bệnh Hoàng đản (trong bài thuốc **Hoàng đản tiểu tiện khó khăn dành dành** và bài thuốc **Bệnh Hoàng đản (Sâm cau)**, cách dùng: Sắc uống, CT\_VT\_VN\_T928).
*   Bệnh Vàng da (trong bài thuốc **Vàng mật dành dành**).
*   Bệnh Viêm gan (trong bài thuốc **Vàng mật dành dành**).
*   Triệu chứng Vàng mắt (trong bài thuốc **Vàng mật dành dành**).
*   Bệnh Viêm gan truyền nhiễm (trong bài thuốc **Viêm gan truyền nhiễm dành dành**).
*   Bệnh Viêm gan mạn tính (trong bài thuốc **Viêm gan mạn tính (Sim)**).
*   Bệnh Sốt Vàng Da (trong bài thuốc **Bụng Đầy Vàng Da**).
*   Triệu chứng Miệng khô (trong bài thuốc **Bụng Đầy Vàng Da**).
*   Triệu chứng Bụng đầy (trong bài thuốc **Bụng Đầy Vàng Da**).","Hoàng đản, Sốt Vàng Da, Viêm gan, Viêm gan mạn, Viêm gan truyền nhiễm, Vàng da, Bụng đầy, Miệng khô, Vàng mắt",1.0,0.6198438522747715,0.9999999999,1.0,0.895313240509147
Bệnh nào có thể chữa bằng bài thuốc chứa sắn dây?,"['[{""ChuThe"": ""Vị thuốc Sắn dây"", ""QuanHe"": ""Tham gia bài thuốc [Bài thuốc Cảm mạo sốt Sắn dây] để chữa"", ""DoiTuong"": ""Triệu chứng Cảm mạo sốt"", ""LieuDung"": ""Chưa ghi nhận"", ""CachDung"": ""Chưa ghi nhận"", ""GhiChu"": """", ""sort_weight"": 3.0}, {""ChuThe"": ""Vị thuốc Sắn dây"", ""QuanHe"": ""Tham gia bài thuốc [Bài thuốc Ho tía tô dại] để chữa"", ""DoiTuong"": ""Triệu chứng Ho"", ""LieuDung"": ""Chưa ghi nhận"", ""CachDung"": ""Sắc uống"", ""GhiChu"": """", ""sort_weight"": 3.0}, {""ChuThe"": ""Vị thuốc Sắn dây"", ""QuanHe"": ""Tham gia bài thuốc [Bài thuốc Ho tía tô dại] để chữa"", ""DoiTuong"": ""Cam Cum"", ""LieuDung"": ""Chưa ghi nhận"", ""CachDung"": ""Sắc uống"", ""GhiChu"": """", ""sort_weight"": 3.0}, {""ChuThe"": ""Vị thuốc Sắn dây"", ""QuanHe"": ""Tham gia bài thuốc [Bài thuốc Ho tía tô dại] để chữa"", ""DoiTuong"": ""Triệu chứng Sốt"", ""LieuDung"": ""Chưa ghi nhận"", ""CachDung"": ""Sắc uống"", ""GhiChu"": """", ""sort_weight"": 3.0}]']","Dựa trên y văn, **Sắn dây** có thể được dùng trong các bài thuốc để chữa:

*   Triệu chứng Cảm mạo sốt (trong bài thuốc **Cảm mạo sốt Sắn dây**)
*   Triệu chứng Ho, cảm cúm, triệu chứng Sốt (trong bài thuốc **Ho tía tô dại**, sắc uống).","Cam Cum, Cảm mạo sốt, Ho, Sốt",1.0,0.6357734665635614,0.9999999999,1.0,0.6950044684311945
Bệnh băng trung có thể dùng vị thuốc hoặc bài thuốc nào để chữa?,"['[{""ChuThe"": ""Bệnh Băng trung"", ""QuanHe"": ""Được chữa bằng (ViThuoc)"", ""DoiTuong"": ""Vị thuốc Mộc tặc"", ""LieuDung"": ""Tham khảo liều dùng chung của vị thuốc"", ""CachDung"": ""Chỉ định lâm sàng theo kinh nghiệm"", ""GhiChu"": ""Mắt đau chảy nước mắt, trĩ, huyết lỵ, băng trung | Mộc tặc | Chỉ định lâm sàng theo kinh nghiệm | [Nguồn]: CT_VT_VN_T258"", ""sort_weight"": 3.0}]']","Dựa trên y văn, đối với bệnh băng trung, có thể sử dụng **Mộc tặc** để điều trị.

*   **Vị thuốc:** **Mộc tặc**.
    *   **Liều dùng:** Tham khảo liều dùng chung của vị thuốc.
    *   **Cách dùng:** Chỉ định lâm sàng theo kinh nghiệm.
    *   **Chỉ định:** Mắt đau chảy nước mắt, trĩ, huyết lỵ, băng trung.",Mộc tặc,1.0,0.4379860453665719,0.9999999999,1.0,0.7151747011857799
Thuốc nào vừa có tính hàn vừa trực tiếp chữa bệnh bướu cổ?,"['[{""ChuThe"": ""Vị thuốc Rong mỡ"", ""QuanHe"": ""Thỏa mãn đồng thời"", ""DoiTuong"": ""Hàn và Bệnh Bướu cổ"", ""LieuDung"": ""Chưa ghi nhận"", ""CachDung"": ""Chưa ghi nhận"", ""GhiChu"": """"}, {""ChuThe"": ""Vị thuốc Côn bố"", ""QuanHe"": ""Thỏa mãn đồng thời"", ""DoiTuong"": ""Hàn và Bệnh Bướu cổ"", ""LieuDung"": ""Chưa ghi nhận"", ""CachDung"": ""Chưa ghi nhận"", ""GhiChu"": """"}]']","Hệ thống y văn hiện tại ghi nhận các vị thuốc có tính hàn và được dùng cho bệnh bướu cổ như sau:

*   **Rong mỡ**: Chưa ghi nhận liều dùng và cách dùng cụ thể.
*   **Côn bố**: Chưa ghi nhận liều dùng và cách dùng cụ thể.","Côn bố, Rong mỡ",1.0,0.0,0.9999999999,1.0,0.6499221142960228
Vị thuốc quy bản và cao quy bản tham gia vào bài thuốc để chữa những bệnh gì?,"['[{""ChuThe"": ""Vị thuốc Quy bản"", ""QuanHe"": ""Tham gia bài thuốc [Bài thuốc Tim Yếu Tắc Kè] để chữa"", ""DoiTuong"": ""Bệnh Tim yếu"", ""LieuDung"": ""Ngày uống 3 lần, mỗi lần 1 đến 2 viên"", ""CachDung"": ""Tắc kè một đôi bỏ đầu, chân, sấy khô tán nhỏ, đảng sâm $20g$, quy bản nướng tán bột $20g$, bắc sa nhân $20g$ tán bột. Tất cả trộn đều. Thêm vị táo đỏ và giã nát làm thành viên, mỗi viên nặng $1g$. Ngày uống 3 lần, mỗi lần 1 đến 2 viên, nhai và dùng nước mà chiêu thuốc"", ""GhiChu"": ""Ho lao, già mà ho nhiều đờm, tim yếu. CT_VT_VN_T971"", ""sort_weight"": 3.0}, {""ChuThe"": ""Vị thuốc Quy bản"", ""QuanHe"": ""Tham gia bài thuốc [Bài thuốc Tim Yếu Tắc Kè] để chữa"", ""DoiTuong"": ""Bệnh Hư lao"", ""LieuDung"": ""Ngày uống 3 lần, mỗi lần 1 đến 2 viên"", ""CachDung"": ""Tắc kè một đôi bỏ đầu, chân, sấy khô tán nhỏ, đảng sâm $20g$, quy bản nướng tán bột $20g$, bắc sa nhân $20g$ tán bột. Tất cả trộn đều. Thêm vị táo đỏ và giã nát làm thành viên, mỗi viên nặng $1g$. Ngày uống 3 lần, mỗi lần 1 đến 2 viên, nhai và dùng nước mà chiêu thuốc"", ""GhiChu"": ""Ho lao, già mà ho nhiều đờm, tim yếu. CT_VT_VN_T971"", ""sort_weight"": 3.0}, {""ChuThe"": ""Vị thuốc Quy bản"", ""QuanHe"": ""Tham gia bài thuốc [Bài thuốc Tim Yếu Tắc Kè] để chữa"", ""DoiTuong"": ""Triệu chứng Ho nhiều đờm"", ""LieuDung"": ""Ngày uống 3 lần, mỗi lần 1 đến 2 viên"", ""CachDung"": ""Tắc kè một đôi bỏ đầu, chân, sấy khô tán nhỏ, đảng sâm $20g$, quy bản nướng tán bột $20g$, bắc sa nhân $20g$ tán bột. Tất cả trộn đều. Thêm vị táo đỏ và giã nát làm thành viên, mỗi viên nặng $1g$. Ngày uống 3 lần, mỗi lần 1 đến 2 viên, nhai và dùng nước mà chiêu thuốc"", ""GhiChu"": ""Ho lao, già mà ho nhiều đờm, tim yếu. CT_VT_VN_T971"", ""sort_weight"": 3.0}, {""ChuThe"": ""Vị thuốc Quy bản và Cao quy bản"", ""QuanHe"": ""Tham gia bài thuốc [Bài thuốc Ho lâu ngày quy bản] để chữa"", ""DoiTuong"": ""Triệu chứng Ho lâu ngày"", ""LieuDung"": ""Chưa ghi nhận"", ""CachDung"": ""Hai vị trộn đều, ngày uống 3 lần mỗi lần $1-2g$"", ""GhiChu"": ""[Nguồn]: CT_VT_VN_T1019""}, {""ChuThe"": ""Vị thuốc Quy bản và Cao quy bản"", ""QuanHe"": ""Tham gia bài thuốc [Bài thuốc Sốt rét lâu ngày quy bản] để chữa"", ""DoiTuong"": ""Bệnh Sốt rét lâu ngày"", ""LieuDung"": ""Chưa ghi nhận"", ""CachDung"": ""Trộn đều thêm mật ong làm thành viên $0,30g$. Ngày uống $5-10g$ chia 3 lần uống trong ngày"", ""GhiChu"": ""[Nguồn]: CT_VT_VN_T1019""}]']","Vị thuốc **Quy bản** và **Cao quy bản** tham gia vào bài thuốc để chữa:

*   Triệu chứng **Ho lâu ngày**: dùng bài thuốc **Ho lâu ngày quy bản**, hai vị trộn đều, ngày uống 3 lần mỗi lần 1-2g.
*   Bệnh **Sốt rét lâu ngày**: dùng bài thuốc **Sốt rét lâu ngày quy bản**, trộn đều thêm mật ong làm thành viên 0,30g. Ngày uống 5-10g chia 3 lần uống trong ngày.","Sốt rét lâu ngày, Ho lâu ngày",1.0,0.5393192176940366,0.9999999999,1.0,0.47090522289762793
Vị thuốc củ gió có hoạt chất palmatin không?,['Không có dữ liệu'],"Không. Dựa trên dữ liệu y văn hiện tại, không có ghi nhận nào cho thấy củ gió có liên quan hoặc tác dụng tới palmatin.","Có, vị thuốc củ gió có hoạt chất palmatin",0.0,0.858528104842039,0.0,0.0,0.24018543423776584
